Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,"['holocaust', 'oscar (best foreign language film)', 'touching', 'bittersweet', 'imdb top 250', 'jews', 'world war ii', 'oscar (best actor)', 'poignant', 'emotional']",4.175837188808107,101,285,81,485,255,1468,1241,4855,2681,6704
American History X (1998),Crime|Drama,"['race issues', 'powerful ending', 'imdb top 250', 'violence', 'social commentary', 'great acting', 'skinhead', 'redemption', 'brutal', 'violent']",4.151207688017504,83,113,61,319,341,1621,2343,7672,5015,5741
Enemy of the State (1998),Action|Thriller,"['surveillance', 'conspiracy', 'fast paced', 'chase', 'conspiracy theory', 'spying', 'espionage', 'lawyer', 'action', 'good action']",3.550854610677358,57,180,138,764,736,3341,2100,4745,868,1288
"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,"['computer animation', 'pixar animation', 'animation', 'animated', 'pixar', 'kids and family', 'story', 'cute', 'kids', 'childhood']",3.610603469337894,99,267,190,964,905,4686,2798,7018,1028,2510
Rushmore (1998),Comedy|Drama,"['off-beat comedy', 'criterion', 'deadpan', 'sarcasm', 'quirky', 'loneliness', 'original', 'coming of age', 'affectionate', 'love triangles']",3.852612481857765,82,351,95,826,291,2013,1137,4094,1349,3542
Shakespeare in Love (1998),Comedy|Drama|Romance,"['shakespeare', 'oscar (best picture)', 'love story', 'oscar (best actress)', 'oscar (best supporting actress)', 'period piece', 'romantic', 'england', 'chick flick', 'drama']",3.8357938093878716,137,445,200,1184,750,3989,2208,8018,1432,6158
Romancing the Stone (1984),Action|Adventure|Comedy|Romance,"['treasure hunt', 'adventure', 'romance', 'jungle', 'treasure', 'romantic', 'action', 'good action', 'chase', 'chick flick']",3.4830664797461814,54,226,125,942,590,3764,1521,4644,440,1247
Cocoon (1985),Comedy|Sci-Fi,"['alien', 'aliens', 'fountain of youth', 'feel-good', 'scifi', 'science fiction', 'sci fi', 'sci-fi', 'feel good movie', 'first contact']",3.2893305831614477,88,256,159,1008,601,3401,1173,3053,257,670
You've Got Mail (1998),Comedy|Romance,"['romantic comedy', 'romantic', 'chick flick', 'love story', 'happy ending', 'good romantic comedies', 'romance', 'girlie movie', 'sweet', 'feel-good']",3.1440279992911573,223,590,303,1296,923,2911,1189,2504,435,912
"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,"['teleportation', 'horror', 'mad scientist', 'science fiction', 'creepy', 'sci-fi', 'effects', 'gruesome', 'gory', 'original']",3.3982209553764497,86,320,116,833,461,2686,1190,3152,526,804
Crocodile Dundee (1986),Adventure|Comedy,"['australia', 'new york city', 'adventure', 'comedy', 'australian', 'fish', '1980s', 'new york', 'fun movie', 'jungle']",3.141457265999837,164,479,303,1312,916,3766,1475,3034,271,577
Office Space (1999),Comedy|Crime,"['workplace', 'office', 'comedy', 'cult classic', 'corporate america', 'quotable', 'hilarious', 'funny', 'original', 'funniest movies']",3.9853896103896105,45,174,73,598,419,2418,2425,6546,3220,4410
Planet of the Apes (1968),Action|Drama|Sci-Fi,"['astronauts', 'science fiction', 'allegory', 'futuristic', 'scifi', 'sci fi', 'original', 'humanity', 'space travel', 'imdb top 250']",3.620414108014486,122,309,120,814,427,2594,1384,4123,844,1965
"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,"['gangster', 'stylish', 'dark humor', 'organized crime', 'crime', 'imdb top 250', 'violence', 'gangsters', 'good soundtrack', 'twists & turns']",3.988678629690049,47,210,58,442,268,1567,1714,5263,2560,3196
"Matrix, The (1999)",Action|Sci-Fi|Thriller,"['dystopic future', 'cyberpunk', 'scifi', 'sci fi', 'science fiction', 'visual', 'dark hero', 'virtual reality', 'visually stunning', 'special effects']",4.187185880702848,246,542,271,1274,825,4156,3857,13458,8123,18582
10 Things I Hate About You (1999),Comedy|Romance,"['teen movie', 'teen', 'girlie movie', 'high school', 'teenager', 'teenagers', 'teens', 'geeks', 'shakespeare', 'chick flick']",3.473908550762077,87,306,165,847,602,2724,1555,3299,808,1220
Election (1999),Comedy,"['high school', 'dark humor', 'satirical', 'teen', 'cynical', 'sarcasm', 'satire', 'teacher', 'dark comedy', 'midlife crisis']",3.7890738586798487,66,238,105,707,384,2259,1223,5160,895,2719
"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,"['mummy', 'egypt', 'archaeology', 'adventure', 'special effects', 'big budget', 'action', 'treasure hunt', 'mythology', 'fun movie']",3.1668754847562797,300,873,426,1820,1292,3989,2262,3999,664,1136
Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,"['space opera', 'trilogy', 'franchise', 'special effects', 'space', 'big budget', 'star wars', 'prequel', 'series', 'action']",3.0809832961385,763,1881,959,3885,2181,7143,2828,6340,927,2667
Superman (1978),Action|Adventure|Sci-Fi,"['super hero', 'superhero', 'superheroes', 'based on a comic', 'super-hero', 'adapted from:comic', 'special effects', 'big budget', 'comic book', 'dc comics']",3.39800516932865,110,309,173,1265,781,4358,1787,4383,618,1305
"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,"['cult film', 'cult classic', 'weird', 'cross dressing', 'cult', 'musical', 'rock and roll', 'transgender', 'good soundtrack', 'mad scientist']",3.329587598279187,335,913,234,1421,546,2646,1296,3288,780,2023
Notting Hill (1999),Comedy|Romance,"['romantic comedy', 'romantic', 'girlie movie', 'chick flick', 'happy ending', 'love story', 'good romantic comedies', 'sweet', 'romance', 'london']",3.453924372418176,118,347,192,936,701,2869,1553,3875,736,1261
Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,"['spoof', 'goofy', 'parody', 'stupid as hell', 'funny', 'silly fun', 'spying', 'comedy', 'hilarious', 'funniest movies']",3.2111273376333616,547,1255,579,2526,1619,5750,3261,6090,965,2059
Run Lola Run (Lola rennt) (1998),Action|Crime,"['fast paced', 'visually appealing', 'imdb top 250', 'original', 'time loop', 'good soundtrack', 'storytelling', 'existentialism', 'alternate reality', 'visual']",4.025309765693817,49,143,78,364,327,1705,2010,6051,2294,4008
Arachnophobia (1990),Comedy|Horror,"['spiders', 'horror', 'creepy', 'small town', 'suspenseful', 'suspense', 'scary', 'fun movie', 'frightening', 'original']",2.7871051492860235,412,993,483,2458,1088,4478,1129,2352,144,329
"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,"['based on a tv show', 'censorship', 'satire', 'foul language', 'satirical', 'sarcasm', 'hilarious', 'funniest movies', 'parody', 'funny as hell']",3.626388808934431,294,812,182,983,567,2692,1957,5203,1528,3153
Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,"['based on a tv show', 'big budget', 'special effects', 'sci-fi', 'lame', 'horrible', 'action', 'bad plot', 'original', 'predictable']",2.292716071752129,511,2098,657,2527,1042,2340,735,875,97,156
American Pie (1999),Comedy|Romance,"['teen movie', 'teen', 'virginity', 'teens', 'comedy', 'high school', 'teenager', 'adolescence', 'geeks', 'coming of age']",3.331509377279945,572,973,580,1977,1551,4647,3007,6244,1049,2701
"Blair Witch Project, The (1999)",Drama|Horror|Thriller,"['handycam', 'creepy', 'scary', 'horror', 'original', 'frightening', 'supernatural', 'suspense', 'low budget', 'fake documentary']",2.884072000418607,885,2107,625,2610,1271,4106,1729,3747,559,1472
Eyes Wide Shut (1999),Drama|Mystery|Thriller,"['sexual', 'erotic', 'surreal', 'pornography', 'obsession', 'enigmatic', 'kubrick', 'psychological', 'complex', 'dreamlike']",3.2101607937050973,292,1016,295,1776,834,3039,1555,3500,849,1459
Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,"['supernatural', 'ghosts', 'comedy', 'quotable', 'classic', 'special effects', '1980s', 'saturday night live', 'great movie', 'fun movie']",3.7472686430005786,95,297,185,1289,944,5669,3748,10187,2339,4628
"Sixth Sense, The (1999)",Drama|Horror|Mystery,"['ghosts/afterlife', 'surprise ending', 'plot twist', 'twist ending', 'great ending', 'excellent script', 'supernatural', 'imdb top 250', 'oscar (best supporting actor)', 'ghosts']",4.0549989750948034,129,254,190,796,852,4006,4494,12720,5258,10329
"Thomas Crown Affair, The (1999)",Action|Mystery,"['heist', 'caper', 'sexy', 'remake', 'original', 'entertaining', 'original plot', 'romance', 'good', 'chase']",3.500757639531947,48,282,114,914,462,3015,1289,3919,574,1262
Bowfinger (1999),Comedy,"['comedy', 'robert downey jr', 'satire', 'funny', 'hollywood', 'hilarious', 'very funny', 'original', 'satirical', 'parody']",3.0795489810696184,198,536,215,1333,589,2760,804,2477,206,549
Airplane! (1980),Comedy,"['spoof', 'funniest movies', 'parody', 'comedy', 'goofy', 'funny as hell', 'quotable', 'hilarious', 'absurd', 'classic']",3.798261422665112,115,403,154,869,560,2959,2010,6234,1659,3903
Big (1988),Comedy|Drama|Fantasy|Romance,"['childhood', 'toys', 'kids and family', 'comedy', 'children', 'coming of age', 'fun movie', 'kids', 'nostalgic', '80s']",3.6222188044704193,104,238,210,983,824,4287,2594,6613,1266,2387
"Christmas Story, A (1983)",Children|Comedy,"['christmas', 'holiday', 'childhood', 'classic', 'narrated', 'imdb top 250', 'nostalgic', 'original', 'storytelling', 'coming of age']",4.030887583114272,123,203,84,382,302,1489,989,3911,1203,4248
American Beauty (1999),Comedy|Drama,"['midlife crisis', 'oscar (best picture)', 'oscar (best directing)', 'imdb top 250', 'excellent script', 'great acting', 'dark humor', 'social commentary', 'loneliness', 'suburbia']",4.155933936470536,205,609,193,1091,776,3714,3732,12450,6498,15719
Three Kings (1999),Action|Adventure|Comedy|Drama|War,"['gulf war', 'war', 'iraq', 'best war films', 'war movie', 'world politics', 'original', 'stylized', 'military', 'satirical']",3.61120797011208,59,207,102,675,495,2414,1708,4203,844,1338
Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,"['futuristic', 'mars', 'future', 'arnold', 'sci-fi', 'science fiction', 'sci fi', 'scifi', 'action', 'space travel']",3.5676735125775574,82,334,157,1283,826,4902,2698,7195,1130,2184
Ferris Bueller's Day Off (1986),Comedy,"['teen movie', 'teen', 'teenager', 'high school', 'teens', 'comedy', '80s', 'classic', 'coming of age', 'adolescence']",3.9436677102543207,67,194,121,616,618,3127,2872,7784,2781,5137
Goldfinger (1964),Action|Adventure|Thriller,"['007 (series)', '007', 'bond', 'spying', 'franchise', 'assassin', 'espionage', 'spy', 'secret service', 'tense']",3.744306049822064,57,104,75,356,344,2187,1490,4219,846,1562
Fight Club (1999),Action|Crime|Drama|Thriller,"['narrated', 'plot twist', 'violence', 'imdb top 250', 'fighting the system', 'cerebral', 'violent', 'social commentary', 'storytelling', 'powerful ending']",4.227123123722136,179,477,172,927,563,2649,3045,9784,7687,14623
RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,"['futuristic', 'cyborgs', 'future', 'violent', 'violence', 'action', 'good action', 'scifi', 'dystopia', 'sci-fi']",3.308893127074945,163,506,237,1439,768,3680,1718,3887,586,1173
Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,"['cartoon', 'animation', 'rabbits', 'original', 'goofy', 'computer animation', 'comedy', 'fun movie', 'murder', 'classic']",3.529693178159069,137,490,223,1415,973,5099,2720,7047,1207,2428
Being John Malkovich (1999),Comedy|Drama|Fantasy,"['off-beat comedy', 'weird', 'dark humor', 'modern fantasy', 'original', 'surreal', 'surrealism', 'obsession', 'absurd', 'strange']",3.9532032400589103,165,436,188,983,675,3066,2796,8569,3510,6772
Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,"['author:neil gaiman', 'japan', 'anime', 'imdb top 250', 'japanese', 'miyazaki', 'fantasy world', 'animated', 'visually stunning', 'storytelling']",4.096298619824341,53,113,43,185,202,800,985,2769,1791,2623
Spaceballs (1987),Comedy|Sci-Fi,"['spoof', 'parody', 'comedy', 'goofy', 'sci-fi', 'space opera', 'funny', 'funniest movies', 'space', 'hilarious']",3.4018290568654646,103,472,174,1115,605,2361,1589,3124,778,1215
Dogma (1999),Adventure|Comedy|Fantasy,"['view askew', 'jay and silent bob', 'god', 'catholicism', 'religion', 'jesus', 'social commentary', 'comedy', 'christianity', 'satire']",3.6172792483971308,160,436,229,948,713,2574,2162,4687,1624,2220
Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,"['depp & burton', 'dark fantasy', 'dark', 'visually appealing', 'horror', 'visual', 'creepy', 'visually stunning', 'goth', 'gothic']",3.5441042394772833,41,245,101,787,597,2960,2003,4419,895,1114
Fatal Attraction (1987),Drama|Thriller,"['adultery', 'cheating', 'thriller', 'suspense', 'obsession', 'suspenseful', 'oscar (best actress)', 'manipulation', 'intense', 'psychological']",3.421815759811456,94,202,132,733,526,2479,1292,3096,405,800
Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,"['toys', 'computer animation', 'kids and family', 'pixar animation', 'animation', 'original', 'cartoon', 'sequels', 'good sequel', 'pixar']",3.8418533157663592,177,324,209,791,871,3206,2792,7334,2125,4941
"Green Mile, The (1999)",Crime|Drama,"['oscar (best directing)', 'oscar (best supporting actor)', 'imdb top 250', 'great acting', 'touching', 'oscar (best picture)', 'death penalty', 'prison', 'emotional', 'storytelling']",3.9826612903225804,79,186,100,534,543,2234,2622,6963,3345,4474
Magnolia (1999),Drama,"['multiple storylines', 'imdb top 250', 'visually appealing', 'great acting', 'ensemble cast', 'redemption', 'loneliness', 'storytelling', 'long', 'complex']",3.8582249229715853,103,328,108,609,301,1389,1086,3456,1489,2815
Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,"['scifi cult', 'sci-fi', 'space', 'alien', 'spoof', 'aliens', 'space opera', 'scifi', 'parody', 'comedy']",3.600717102904267,102,324,161,864,505,2776,1678,4849,844,1842
"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"['obsession', 'great acting', 'psychological', 'twists & turns', 'psychology', 'complex', 'very interesting', 'secrets', 'suspense', 'adapted from:book']",3.4840374548403745,108,409,158,1013,564,3018,1756,4346,842,1349
Wayne's World (1992),Comedy,"['saturday night live', 'comedy', 'funniest movies', 'quotable', 'rock and roll', 'hilarious', 'dumb but funny', 'funny', 'goofy', 'teen']",3.460987503809814,131,298,197,833,741,2985,1953,4089,774,1123
"League of Their Own, A (1992)",Comedy|Drama,"['baseball', 'women', 'sports', 'wartime', 'drama', 'world war ii', 'nostalgic', 'girlie movie', 'chick flick', 'based on true story']",3.4959106323558746,70,149,134,605,501,2527,1432,3144,573,891
Erin Brockovich (2000),Drama,"['based on true story', 'based on a true story', 'true story', 'lawyer', 'oscar (best actress)', 'lawyers', 'drama', 'oscar', 'fighting the system', 'great acting']",3.590389087937645,125,250,152,764,752,3336,2342,5504,940,1744
Thelma & Louise (1991),Adventure|Crime|Drama,"['women', 'chick flick', 'road trip', 'road movie', 'girlie movie', 'unlikely friendships', 'friendship', 'drama', 'police investigation', 'runaway']",3.581375428291728,77,239,133,691,518,2750,1562,4036,749,1503
Animal House (1978),Comedy,"['comedy', 'classic', 'college', 'beer', 'drinking', 'quotable', 'goofy', 'funniest movies', 'cult classic', 'hilarious']",3.825107958050586,79,209,91,505,370,1729,1235,3506,1130,2493
"Good Morning, Vietnam (1987)",Comedy|Drama|War,"['vietnam war', 'war', 'vietnam', 'censorship', 'war movie', 'military', 'radio', 'wartime', 'best war films', 'drama']",3.6625822653273294,45,97,69,452,449,2450,1799,4031,1009,1147
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,"['alien', 'aliens', 'oscar (best cinematography)', 'spielberg', 'first contact', 'effects', 'alien invasion', 'sci-fi', 'imdb top 250', 'visual']",3.7852702225362065,55,153,96,564,412,2711,1667,4736,1237,2524
High Fidelity (2000),Comedy|Drama|Romance,"['relationships', 'interracial romance', 'music', 'awesome soundtrack', 'based on a book', 'good soundtrack', 'original', 'great soundtrack', 'adapted from:book', 'based on book']",3.8376345439667654,57,166,94,550,493,2303,2131,5605,1854,2634
Predator (1987),Action|Sci-Fi|Thriller,"['alien', 'action', 'arnold', 'sci-fi', 'weapons', 'aliens', 'suspenseful', 'scifi', 'hunting', 'good action']",3.620313682327853,79,260,129,804,577,3004,1965,4824,1151,1744
Gladiator (2000),Action|Adventure|Drama,"['oscar (best picture)', 'rome', 'visual', 'epic', 'imdb top 250', 'historical', 'action', 'vengeance', 'oscar (best directing)', 'great movie']",3.952247703631608,154,369,237,1124,925,3832,3923,9861,4711,7742
Mission: Impossible II (2000),Action|Adventure|Thriller,"['action', 'good action', 'espionage', 'action packed', 'chase', 'fast paced', 'big budget', 'cool', 'spy', 'spying']",2.9613678373382624,376,951,599,2220,1577,4332,1932,3130,400,713
Blazing Saddles (1974),Comedy|Western,"['race issues', 'funniest movies', 'comedy', 'spoof', 'parody', 'classic', 'gunfight', 'goofy', 'social commentary', 'western']",3.876319041734005,64,139,71,376,319,1454,1278,3387,1180,2251
Gone in 60 Seconds (2000),Action|Crime,"['cars', 'car chase', 'action', 'chase', 'good action', 'heist', 'action packed', 'fast paced', 'cool', 'big budget']",3.066488525620874,116,558,279,1285,828,2440,1200,1928,376,533
Chicken Run (2000),Animation|Children|Comedy,"['aardman studios', 'stop motion', 'animation', 'animals', 'computer animation', 'claymation', 'children', 'aardman', 'stop-motion', 'kids and family']",3.5813501699854298,134,302,197,924,747,3373,2428,5328,1024,2015
"Patriot, The (2000)",Action|Drama|War,"['historical', 'history', 'war', 'revolution', 'best war films', 'us history', 'epic', 'slavery', 'big budget', 'factual']",3.463347752201452,156,401,250,1030,700,2727,1551,3689,806,1636
"Perfect Storm, The (2000)",Drama|Thriller,"['natural disaster', 'big budget', 'special effects', 'disaster', 'based on true story', 'drama', 'survival', 'based on a book', 'catastrophe', 'true story']",3.0724989874443094,130,434,226,1295,824,2889,1238,2236,216,388
X-Men (2000),Action|Adventure|Sci-Fi,"['mutants', 'super hero', 'superheroes', 'adapted from:comic', 'based on a comic', 'superhero', 'comics', 'comic book', 'big budget', 'super-hero']",3.5990091633762944,167,357,300,1264,1219,5283,4697,8788,2285,2486
Almost Famous (2000),Drama,"['rock and roll', 'coming of age', 'bittersweet', 'innocence lost', 'good soundtrack', 'music', 'mentor', 'coming-of-age', 'nostalgic', 'great acting']",3.8554030595638493,94,155,141,534,657,2591,2586,6201,2113,3362
Best in Show (2000),Comedy,"['dog', 'dogs', 'mockumentary', 'fake documentary', 'satire', 'comedy', 'hilarious', 'absurd', 'funny', 'affectionate']",3.8369607651766544,86,148,93,379,322,1377,1234,3416,1298,1893
Meet the Parents (2000),Comedy,"['comedy', 'funniest movies', 'hilarious', 'funny', 'funny as hell', 'goofy', 'very funny', 'parenthood', 'silly fun', 'pg-13']",3.4512823776490804,205,378,260,960,1002,3233,2766,4449,1083,1377
Requiem for a Dream (2000),Drama,"['drug abuse', 'drug addiction', 'drugs', 'addiction', 'loneliness', 'powerful ending', 'oscar (best directing)', 'dreams', 'imdb top 250', 'social commentary']",4.033585945573544,127,196,105,373,426,1113,1560,4078,2953,3584
Charlie's Angels (2000),Action|Comedy,"['kick-butt women', 'based on a tv show', 'action', 'fun movie', 'girlie movie', 'silly', 'fight scenes', 'silly fun', 'sexy', 'fun']",2.8072854728672465,571,1169,818,2316,1784,3999,1856,2591,287,586
Unbreakable (2000),Drama|Sci-Fi,"['surprise ending', 'superhero', 'twist ending', 'super hero', 'storytelling', 'superheroes', 'great ending', 'original', 'twist', 'super-hero']",3.4818517152342308,119,314,174,957,760,2746,2283,3967,1047,1188
"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,"['wuxia', 'martial arts', 'kung fu', 'visually stunning', 'fight scenes', 'stunning', 'oscar (best foreign language film)', 'imdb top 250', 'breathtaking', 'beautifully filmed']",3.903248306098047,180,374,253,876,860,2921,3045,7391,3495,5695
Snatch (2000),Comedy|Crime|Thriller,"['gypsy accent', 'gangster', 'dark humor', 'stylish', 'heist', 'complicated plot', 'imdb top 250', 'fast paced', 'crime', 'good soundtrack']",4.042146790032355,55,150,93,364,382,1565,2104,5616,3505,3783
Chocolat (2000),Drama|Romance,"['oscar (best music - original score)', 'chocolate', 'small town', 'magic realism', 'sweet', 'feel-good', 'feel good movie', 'france', 'irish accent', 'destiny']",3.744587048104242,50,123,81,403,425,1597,1527,3441,1233,1327
Cast Away (2000),Drama,"['stranded', 'island', 'survival', 'loneliness', 'solitude', 'isolation', 'story', 'great ending', 'drama', 'desert']",3.6164542906995187,128,265,190,868,948,3582,3178,6140,1642,1972
"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,"['southern theme', 'coen bros', 'coen brothers', 'good soundtrack', 'prison escape', 'music', 'surreal', '1930s', 'weird', 'great soundtrack']",3.891130068348836,115,257,185,630,593,2287,2457,6254,2997,3684
Traffic (2000),Crime|Drama|Thriller,"['drugs', 'oscar (best directing)', 'oscar (best supporting actor)', 'drug abuse', 'drug addiction', 'addiction', 'oscar (best cinematography)', 'corruption', 'social commentary', 'multiple storylines']",3.8272483057573723,79,179,146,537,521,2248,2431,5631,1878,2729
Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,"['comedy', 'chase', 'action', 'police', 'good action', 'detective', 'undercover cop', 'buddy movie', 'hilarious', '1980s']",3.556913275009509,69,126,112,501,512,2324,1806,3443,772,851
Memento (2000),Mystery|Thriller,"['suprisingly clever', 'short-term memory loss', 'storytelling', 'memory', 'cerebral', 'imdb top 250', 'complicated', 'complex', 'twists & turns', 'plot twist']",4.1785467923660615,96,157,119,432,498,1978,3221,8953,6499,8490
Bridget Jones's Diary (2001),Comedy|Drama|Romance,"['girlie movie', 'chick flick', 'romantic comedy', 'adapted from:book', 'relationships', 'based on book', 'romantic', 'british', 'based on a book', 'comedy']",3.4632487902552977,167,256,210,760,771,2391,2007,3462,894,1068
Scarface (1983),Action|Crime|Drama,"['organized crime', 'gangster', 'gangsters', 'highly quotable', 'violent', 'mob', 'mafia', 'violence', 'crime', 'imdb top 250']",3.9430150562226034,49,98,81,270,333,1093,1453,3260,1856,2001
Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,"['oscar (best animated feature)', 'fairy tale', 'computer animation', 'fairy tales', 'animation', 'kids', 'animated', 'cartoon', 'talking animals', 'comedy']",3.843613161516327,257,345,289,874,1118,3960,4874,10478,4596,5181
Moulin Rouge (2001),Drama|Musical|Romance,"['visually stunning', 'love story', 'colourful', 'musical', 'love', 'good music', 'music', 'visually appealing', 'paris', 'stylized']",3.581174438687392,227,510,242,742,614,1556,1438,2806,1371,2074
A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,"['robots', 'robot', 'future', 'futuristic', 'androids', 'science fiction', 'spielberg', 'artificial intelligence', 'sci-fi', 'visually stunning']",3.214049660593069,207,451,290,1143,957,2460,1773,2470,748,697
"Others, The (2001)",Drama|Horror|Mystery|Thriller,"['surprise ending', 'supernatural', 'ghosts', 'twist ending', 'creepy', 'eerie', 'scary', 'great ending', 'haunted house', 'twists & turns']",3.7087021382396816,64,106,85,355,438,1512,1885,3315,1296,999
Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,"['mindfuck', 'lynch', 'weird', 'surreal', 'surrealism', 'enigmatic', 'dreams', 'non-linear', 'visually appealing', 'art house']",3.818523691844848,117,208,128,425,329,1071,1114,2564,1430,1921
Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,"['time loop', 'cerebral', 'weird', 'original', 'complicated', 'social commentary', 'imaginary friend', 'confusing', 'cult classic', 'mindfuck']",4.015989536063211,154,157,148,448,551,1570,2487,5044,3913,4259
"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,"['monsters', 'oscar (best animated feature)', 'pixar animation', 'computer animation', 'animation', 'children', 'kids and family', 'cartoon', 'animated', 'cute']",3.8794437164475633,126,149,167,505,759,2923,3904,7750,3794,3580
Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,"['emma watson', 'wizards', 'adapted from:book', 'magic', 'fantasy world', 'based on book', 'harry potter', 'based on a book', 'boarding school', 'books']",3.6143337780613725,220,287,194,882,899,3032,2843,4990,1717,2175
Ocean's Eleven (2001),Crime|Thriller,"['heist', 'caper', 'cool', 'las vegas', 'con men', 'entertaining', 'casino', 'con artists', 'ensemble cast', 'fun movie']",3.791850729942362,101,148,154,644,880,3401,4273,8035,3505,2628
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,"['imagination', 'feel-good', 'imdb top 250', 'feel good movie', 'destiny', 'sweet', 'foreign', 'paris', 'narrated', 'french']",4.19707174832642,176,155,138,415,496,1535,2249,6167,5120,7898
"Royal Tenenbaums, The (2001)",Comedy|Drama,"['off-beat comedy', 'dark humor', 'dysfunctional family', 'eccentricity', 'ensemble cast', 'narrated', 'original', 'deadpan', 'quirky', 'criterion']",3.765044353871973,136,267,168,661,581,1585,1599,3251,1860,2405
"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,"['high fantasy', 'liv tyler', 'scenic', 'trilogy', 'wizards', 'mythology', 'adapted from:book', 'book was better', 'fantasy world', 'tolkien']",4.137925065906852,416,453,284,947,803,2715,3282,8958,7072,12623
"Beautiful Mind, A (2001)",Drama|Romance,"['oscar (best picture)', 'schizophrenia', 'oscar (best directing)', 'mathematics', 'math', 'imdb top 250', 'oscar winner', 'great acting', 'oscar (best actor)', 'oscar']",3.91974830149104,79,130,129,449,668,2499,3485,7194,3855,3443
Black Hawk Down (2001),Action|Drama|War,"['best war films', 'war', 'war movie', 'oscar (best editing)', 'intense', 'military', 'realistic', 'oscar (best directing)', 'based on a book', 'violence']",3.6868622448979593,75,151,120,446,487,1526,1740,3187,1235,1225
M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,"['golden palm', 'war', 'war movie', 'satirical', 'wartime', 'vietnam war', 'based on a book', 'series', 'best war films', 'irreverent']",3.9080459770114944,118,191,80,408,230,2111,809,4445,851,3285
Ice Age (2002),Adventure|Animation|Children|Comedy,"['oscar (best animated feature)', 'computer animation', 'animals', 'animation', 'talking animals', 'cartoon', 'animated', 'kids', 'children', 'funny']",3.6033893963971657,89,139,134,469,666,2151,2345,3397,1289,1034
My Big Fat Greek Wedding (2002),Comedy|Romance,"['romantic comedy', 'chick flick', 'culture clash', 'family', 'wedding', 'comedy', 'stereotypes', 'feel-good', 'girlie movie', 'romantic']",3.454072620215898,158,234,222,599,789,1898,1869,2503,914,1004
Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,"['super hero', 'superheroes', 'superhero', 'adapted from:comic', 'based on a comic', 'super-hero', 'comics', 'big budget', 'comic book', 'mutants']",3.5691762091950094,202,319,290,1075,1403,4203,4705,6930,2322,1955
About a Boy (2002),Comedy|Drama|Romance,"['based on book', 'single father', 'adapted from:book', 'based on a book', 'coming of age', 'comedy', 'friendship', 'mentor', 'unlikely friendships', 'feel-good']",3.6976385490905224,57,90,83,282,441,1461,1861,3106,1137,883
Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,"['space opera', 'trilogy', 'franchise', 'action', 'star wars', 'series', 'clones', 'space', 'special effects', 'prequel']",3.108584474885845,523,728,658,1755,1605,3394,2570,3113,929,1150
"Bourne Identity, The (2002)",Action|Mystery|Thriller,"['spying', 'espionage', 'robert ludlum', 'assassin', 'spies', 'spy', 'amnesia', 'fast paced', 'conspiracy', 'assassins']",3.9010502214922105,59,92,102,364,613,2356,3348,6949,3562,2646
Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,"['future', 'futuristic', 'science fiction', 'crime', 'sci-fi', 'technology', 'time loop', 'scifi', 'spielberg', 'dystopia']",3.6648972168175282,115,232,227,786,1179,3851,4823,7614,2937,1878
